# Id_interactions,B0,B1,B2,B3,B4,label
10170,423584,2,17,0,2,1
10172,279282,0,0,0,18,1
10173,302545,0,28,0,2,1
10174,507332,60,2,0,1,1
10175,246652,22,17,11,13,1
10176,153606,0,5,1,3,1
10177,349085,21,0,0,19,1
10178,772721,6,0,1,2,1
10179,302552,21,0,0,2,1
10182,251357,5,4,3,1,1
10183,344438,0,30,0,2,1
10184,269982,2,1,4,1,1
10185,148958,0,0,0,2,1
10186,456156,2,30,0,2,1
10187,232738,3,0,0,9,1
10189,148958,0,0,0,2,1
10190,134988,0,0,0,7,1
10191,269976,0,0,0,14,1
10192,251351,12,1,1,5,1
10195,772721,6,0,1,2,1
10198,791341,6,0,1,2,1
10199,139648,0,0,0,2,1
10200,265315,13,1,1,5,1
10201,274636,1,0,7,1,1
10202,228083,3,0,0,9,1
10203,349113,0,11,0,1,1
10204,204806,0,0,0,14,1
10205,283950,3,0,0,2,1
10206,446821,50,0,7,2,1
10208,325838,0,11,0,1,1
10210,228086,0,7,0,2,1
10211,148958,0,0,0,2,1
10212,274631,0,0,0,14,1
10216,1065985,7,0,1,2,1
10217,256010,0,12,0,3,1
10218,148958,0,0,0,2,1
10219,391001,18,0,0,1,1
10220,246701,0,0,0,14,1
10221,567771,90,22,21,6,1
10222,316482,49,0,7,2,1
10225,465474,9,15,0,2,1
10226,442124,83,9,0,9,1
10227,335148,0,11,0,1,1
10228,330503,0,0,0,2,1
10229,265322,5,4,3,1,1
10231,442206,18,0,0,1,1
10232,246660,17,14,11,13,1
10233,349113,0,11,0,1,1
10234,451434,83,9,0,9,1
10235,432882,23,1,4,5,1
10237,130333,0,0,0,7,1
10238,260617,22,17,11,13,1
10239,246697,0,14,0,4,1
10240,423545,51,0,7,2,1
10242,251362,0,6,0,2,1
10244,1056675,7,0,1,2,1
10245,283950,3,0,0,2,1
10246,293238,17,0,0,10,1
10247,246658,19,14,11,13,1
10248,428228,0,30,0,2,1
10249,297882,0,33,0,5,1
10250,1098570,7,0,1,2,1
10251,167571,0,5,1,3,1
10252,232742,0,0,7,1,1
10254,442206,18,0,0,1,1
10264,232742,0,0,7,1,1
10266,507392,2,0,0,1,1
10267,423586,18,0,0,1,1
10275,279295,3,0,0,2,1
10276,172221,0,0,0,14,1
10277,437551,18,0,0,1,1
10278,148958,0,0,0,2,1
10300,181531,0,0,0,14,1
10301,325838,0,11,0,1,1
10310,214112,0,16,0,2,1
10311,246705,1,5,1,3,1
10314,288587,17,0,3,3,1
10315,242055,3,0,0,2,1
10316,246660,17,14,11,13,1
10317,251313,19,14,11,13,1
10318,167571,0,5,0,4,1
10324,251313,19,14,11,13,1
10326,260672,0,6,0,2,1
10329,428220,30,1,4,5,1
10330,395526,26,9,4,110,1
10333,465474,9,15,0,2,1
10334,228083,3,0,0,9,1
10335,451503,2,28,0,2,1
10337,335148,0,11,0,1,1
10338,335148,0,11,0,1,1
10339,674901,57,0,15,2,1
10340,288605,3,0,0,2,1
10341,330493,0,11,0,1,1
10342,176881,0,5,1,3,1
10343,418930,2,14,0,4,1
10344,144303,0,0,0,2,1
10345,437536,2,30,0,2,1
10346,684170,75,22,16,2,1
10347,176876,0,0,0,14,1
10356,349087,0,36,0,2,1
10357,228083,3,0,0,9,1
10359,460672,37,22,4,110,1
10360,256010,0,12,0,3,1
10361,232742,0,0,7,1,1
10363,428240,2,14,0,4,1
10364,158268,0,0,0,2,1
10365,358401,0,32,0,2,1
10367,228083,3,0,0,9,1
10368,148958,0,0,0,2,1
10369,246660,17,14,11,13,1
10371,521297,60,2,0,1,1
10373,148958,0,0,0,2,1
10374,274639,4,0,0,2,1
10375,237393,3,0,0,9,1
10376,237393,3,0,0,9,1
10377,321163,20,0,0,12,1
10378,349113,0,11,0,1,1
10379,148946,0,0,0,14,1
10387,712094,81,22,16,2,1
10388,279291,1,0,7,1,1
10389,148958,0,0,0,2,1
10390,246697,0,14,0,4,1
10391,256014,3,4,3,1,1
10392,428241,18,0,0,1,1
10393,283950,3,0,0,2,1
10394,246577,11,80,45,2,1
10395,442205,19,0,0,1,1
10396,228083,3,0,0,9,1
10397,167571,0,5,1,3,1
10399,228060,0,30,0,5,1
10401,237395,0,8,0,2,1
10404,502677,60,2,0,1,1
10406,754043,50,0,15,2,1
10407,265317,0,16,0,2,1
10408,260658,13,4,4,1,1
10413,442205,2,14,0,4,1
10414,251362,2,1,4,1,1
10416,1014780,7,0,1,2,1
10418,437510,51,0,7,2,1
10419,167574,4,0,0,2,1
10420,395656,18,0,0,1,1
10421,297899,15,0,3,3,1
10423,148958,0,0,0,2,1
10425,139648,0,0,0,2,1
10426,451516,18,0,0,1,1
10427,181531,0,0,0,14,1
10430,358423,0,11,0,1,1
10431,437551,18,0,0,1,1
10434,782031,6,0,1,2,1
10435,451474,52,0,7,2,1
10436,777376,6,0,1,2,1
10437,367735,9,0,0,1,1
10438,153613,0,0,0,2,1
10439,228083,3,0,0,9,1
10440,311854,0,29,0,2,1
10441,251359,0,9,0,2,1
10442,242048,3,0,0,9,1
10443,167571,0,5,1,3,1
10444,344441,4,0,0,25,1
10445,283946,1,0,7,1,1
10447,162923,0,0,0,2,1
10448,428224,0,34,0,2,1
10449,232735,3,4,7,1,1
10450,162916,0,5,1,3,1
10451,232738,3,0,0,9,1
10460,265328,1,0,3,3,1
10462,237401,0,0,0,4,1
10463,386334,0,29,0,2,1
10464,283950,3,0,0,2,1
10465,400288,38,1,2,1,1
10466,325838,0,11,0,1,1
10469,176876,0,0,0,14,1
10471,423585,2,14,0,4,1
10474,256013,4,4,3,1,1
10475,195496,0,0,0,14,1
10476,339781,17,0,0,17,1
10477,432895,2,14,0,4,1
10478,172226,0,5,1,3,1
10480,148958,0,0,0,2,1
10481,218778,0,0,0,7,1
10482,237350,17,14,11,13,1
10483,162921,0,2,0,2,1
10492,148958,0,0,0,2,1
10493,209467,2,0,3,3,1
10494,148958,0,0,0,2,1
10496,349113,0,11,0,1,1
10499,465442,49,0,7,2,1
10500,144303,0,0,0,2,1
10501,470136,9,8,0,2,1
10502,228060,0,30,0,5,1
10503,288598,3,0,0,9,1
10504,148958,0,0,0,2,1
10506,204810,1,5,1,3,1
10508,256017,2,1,4,1,1
10509,162904,0,2,0,19,1
10510,144304,0,0,0,1,1
10511,134988,0,0,0,7,1
10512,246697,0,14,0,4,1
10513,265329,4,1,0,1,1
10515,642322,51,0,15,2,1
10521,153613,0,0,0,2,1
10522,367729,14,0,1,1,1
10523,228083,3,0,0,9,1
10524,609737,51,0,15,2,1
10525,246660,17,14,11,13,1
10526,153613,0,0,0,2,1
10527,256010,0,12,0,3,1
10529,148958,0,0,0,2,1
10530,283828,19,0,0,108,1
10531,283941,0,0,0,14,1
10532,391001,18,0,0,1,1
10533,232745,3,0,0,2,1
10535,214125,3,0,0,2,1
10536,702776,87,22,18,2,1
10537,256013,4,4,3,1,1
10540,484108,4,4,3,1,1
10541,172226,0,5,1,3,1
10542,181531,0,0,0,14,1
10545,363078,0,11,0,1,1
10548,148949,0,2,0,9,1
10550,451476,50,0,7,2,1
10551,456170,2,14,0,4,1
10552,218765,0,0,0,20,1
10553,148958,0,0,0,2,1
10554,782031,6,0,1,2,1
10555,279291,1,0,7,1,1
10556,242048,3,0,0,9,1
10558,228042,0,4,0,49,1
10559,451493,0,40,0,2,1
10560,418931,18,0,0,1,1
10563,130317,21,0,0,2,1
10564,321163,20,0,0,12,1
10566,321163,0,30,0,2,1
10567,265323,4,4,3,1,1
10568,493390,0,38,0,2,1
10569,456171,9,8,0,2,1
10570,321183,0,11,0,1,1
10571,228083,3,0,0,9,1
10572,288602,0,6,0,2,1
10575,204763,18,15,11,13,1
10576,758686,60,0,17,2,1
10577,335148,0,11,0,1,1
10578,232738,3,0,0,9,1
10579,321177,0,16,0,2,1
10580,1038055,7,0,1,2,1
10581,167571,0,5,1,3,1
10582,442171,33,11,8,2,1
10584,516644,58,2,0,1,1
10585,255995,0,28,0,2,1
10586,148958,0,0,0,2,1
10587,446860,13,1,1,5,1
10595,330445,51,0,7,2,1
10596,265272,21,18,11,13,1
10597,456170,2,14,0,4,1
10598,488757,9,7,0,2,1
10599,363050,21,0,0,19,1
10600,172221,0,0,0,14,1
10602,176876,0,0,0,14,1
10603,386204,82,11,0,68,1
10606,349113,0,11,0,1,1
10607,335148,0,11,0,1,1
10608,251358,4,4,3,1,1
10609,232736,0,0,0,14,1
10611,288596,0,0,0,14,1
10612,144294,0,2,0,9,1
10613,353768,0,11,0,1,1
10614,167571,0,5,1,3,1
10618,260669,3,4,3,1,1
10619,186186,0,0,0,14,1
10621,162902,21,0,0,2,1
10623,437547,15,1,2,5,1
10624,232738,3,0,0,9,1
10625,456178,2,8,0,2,1
10626,237397,0,6,0,2,1
10628,228087,0,0,7,1,1
10629,460826,9,8,0,2,1
10630,339803,0,11,0,1,1
10632,353768,0,11,0,1,1
10633,349113,0,11,0,1,1
10634,297912,0,6,0,2,1
10635,228083,3,0,0,9,1
10636,256013,4,4,3,1,1
10639,228081,6,4,3,1,1
10640,209462,5,4,3,1,1
10641,167566,0,0,0,14,1
10642,274631,0,11,0,3,1
10643,228071,15,4,4,1,1
10645,153613,0,0,0,2,1
10646,274640,3,0,0,2,1
10647,758756,6,0,1,2,1
10649,493367,60,2,0,1,1
10651,395651,20,0,3,1,1
10652,321185,0,8,0,2,1
10653,358425,9,0,0,1,1
10654,260623,19,14,11,13,1
10662,353760,2,14,0,4,1
10663,428239,20,0,0,1,1
10664,255960,23,18,11,13,1
10665,418930,2,14,0,4,1
10667,1038055,7,0,1,2,1
10670,148958,0,0,0,2,1
10671,139643,0,0,0,7,1
10672,744739,44,0,15,2,1
10673,148958,0,0,0,2,1
10674,321193,0,0,0,2,1
10675,1079950,7,0,1,2,1
10676,232742,0,0,7,1,1
10677,474752,49,0,7,2,1
10678,442167,49,0,7,2,1
10679,484094,9,15,0,2,1
10680,768066,6,0,1,2,1
10681,176876,0,0,0,14,1
10682,172233,0,0,0,2,1
10683,470136,9,8,0,2,1
10684,228083,3,0,0,9,1
10685,265321,0,0,0,14,1
10689,269978,4,4,3,1,1
10690,172226,0,5,1,3,1
10691,148958,0,0,0,2,1
10692,288605,3,0,0,2,1
10694,1014780,7,0,1,2,1
10695,176881,0,5,0,4,1
10696,283947,2,1,4,1,1
10698,693534,44,0,15,2,1
10699,321183,0,11,0,1,1
10701,251313,19,14,11,13,1
10702,996160,7,0,1,2,1
10703,228083,3,0,0,9,1
10704,470137,9,7,0,2,1
10708,777376,6,0,1,2,1
10709,283950,1,0,0,4,1
10710,446860,2,14,0,4,1
10712,507332,60,2,0,1,1
10713,493397,12,11,8,2,1
10714,349113,0,11,0,1,1
10716,167566,0,0,0,14,1
10717,246707,0,6,0,2,1
10718,288578,0,30,0,2,1
10721,255968,19,14,11,13,1
10722,353746,17,0,0,17,1
10723,176876,0,0,0,14,1
10724,158268,0,0,0,2,1
10725,358402,17,0,0,16,1
10726,223428,3,0,0,9,1
10727,228083,3,0,0,9,1
10728,274631,0,0,0,14,1
10729,404966,18,0,0,1,1
10730,214112,0,16,0,2,1
10731,316514,0,24,0,2,1
10733,172221,0,0,0,14,1
10734,409581,21,14,11,13,1
10735,139648,0,0,0,2,1
10736,148958,0,0,0,2,1
10738,283941,0,0,0,14,1
10739,148958,0,0,0,2,1
10741,432899,0,0,0,16,1
10742,260656,15,4,4,1,1
10743,358423,0,11,0,1,1
10745,349094,0,29,0,2,1
10746,144303,0,0,0,2,1
10747,507332,60,2,0,1,1
10748,256013,4,4,3,1,1
10749,167571,0,5,1,3,1
10750,288603,1,0,3,3,1
10752,148958,0,0,0,2,1
10753,144303,0,0,0,2,1
10754,190848,0,0,0,7,1
10756,349113,0,11,0,1,1
10758,297890,0,28,0,2,1
10759,768066,6,0,1,2,1
10760,148958,0,0,0,2,1
10761,204754,0,55,0,11,1
10762,349113,0,11,0,1,1
10763,279286,0,0,0,14,1
10764,144303,0,0,0,2,1
10765,716805,48,0,15,2,1
10766,302517,57,0,0,1,1
10767,293251,0,0,0,14,1
10768,148958,0,0,0,2,1
10769,237383,13,4,4,1,1
10770,782031,6,0,1,2,1
10771,269918,26,22,11,13,1
10772,228083,3,0,0,9,1
10773,479439,9,15,0,2,1
10774,363066,0,22,0,2,1
10775,148958,0,0,0,2,1
10776,418891,21,14,11,13,1
10777,521297,60,2,0,1,1
10778,744739,44,0,15,2,1
10779,335128,0,30,0,2,1
10780,297861,50,0,7,2,1
10781,279280,4,0,0,16,1
10782,251315,17,14,11,13,1
10783,139627,21,0,0,2,1
10784,507332,60,2,0,1,1
10785,297882,0,33,0,5,1
10786,232738,3,0,0,9,1
10787,423584,2,17,0,2,1
10788,493404,9,15,0,2,1
10794,1061330,7,0,1,2,1
10795,1052020,7,0,1,2,1
10796,251313,19,14,11,13,1
10798,279278,0,20,0,2,1
10799,311862,21,0,0,2,1
10800,228083,3,0,0,9,1
10801,777376,6,0,1,2,1
10802,148958,0,0,0,2,1
10804,279286,6,4,3,1,1
10805,288599,0,10,0,1,1
10806,367733,0,11,0,1,1
10807,349113,0,11,0,1,1
10808,507332,60,2,0,1,1
10809,446864,0,0,0,16,1
10811,432857,49,0,7,2,1
10812,288602,0,0,0,8,1
10813,353768,0,11,0,1,1
10815,172221,0,0,0,14,1
10816,460744,83,9,0,9,1
10817,260666,0,0,0,14,1
10819,358426,7,0,1,1,1
10821,237350,17,14,11,13,1
10823,256017,0,0,0,8,1
10824,414236,21,14,11,13,1
10826,339803,0,11,0,1,1
10827,158261,0,5,1,3,1
10828,265326,3,0,3,3,1
10829,265318,2,6,5,4,1
10830,148958,0,0,0,2,1
10831,228083,3,0,0,9,1
10832,511987,60,2,0,1,1
10833,493367,60,2,0,1,1
10834,428240,2,14,0,4,1
10835,181531,0,0,0,14,1
10836,456158,2,28,0,2,1
10837,339803,0,11,0,1,1
10840,242052,0,6,0,2,1
10841,139648,0,0,0,2,1
10842,1052010,14,2,2,2,1
10843,167571,0,5,1,3,1
10845,237388,5,4,7,1,1
10846,232738,3,0,0,9,1
10855,311871,0,0,0,14,1
10856,176884,4,0,0,2,1
10857,511987,60,2,0,1,1
10867,363075,0,14,0,1,1
10868,758756,6,0,1,2,1
10869,1070640,7,0,1,2,1
10870,158267,0,2,0,1,1
10879,372366,17,0,0,17,1
10880,293255,2,4,3,1,1
10881,493395,0,28,0,7,1
10882,251356,0,0,0,14,1
10883,511989,58,2,0,1,1
10885,260668,4,4,3,1,1
10886,181537,0,6,0,2,1
10889,195496,0,0,0,14,1
10891,232738,3,0,0,9,1
10892,186186,0,0,0,14,1
10893,274637,0,6,0,2,1
10894,456171,9,8,0,2,1
10895,479439,9,15,0,2,1
10896,791341,6,0,1,2,1
10897,269923,22,21,11,13,1
10898,768066,6,0,1,2,1
10899,223436,0,0,0,4,1
10901,283937,0,14,0,4,1
10903,344406,56,0,5,3,1
10905,437551,18,0,0,1,1
10907,297898,0,20,0,2,1
10908,269969,15,0,3,3,1
10909,735481,6,0,1,2,1
10911,256014,3,4,3,1,1
10913,800651,6,0,1,2,1
10914,256013,4,4,3,1,1
10916,498022,60,2,0,1,1
10917,395526,26,9,4,110,1
10920,777376,6,0,1,2,1
10923,148958,0,0,0,2,1
10924,428206,33,11,8,2,1
10925,153613,0,0,0,2,1
10927,321175,0,17,0,3,1
10928,223435,3,0,0,2,1
10929,144282,21,0,0,2,1
10930,335130,0,28,0,2,1
10931,400296,0,32,0,2,1
10932,148958,0,0,0,2,1
10933,437537,23,1,4,5,1
10934,251315,17,14,11,13,1
10935,353748,0,30,0,2,1
10937,223428,3,0,0,9,1
10938,344458,0,11,0,1,1
10939,335148,0,11,0,1,1
10940,255968,19,14,11,13,1
10941,339784,0,29,0,2,1
10944,754023,70,0,15,2,1
10945,432892,15,1,2,5,1
10947,283934,15,0,3,3,1
10948,237393,3,0,0,9,1
10949,279291,1,0,7,1,1
10950,749392,46,0,15,2,1
10951,256010,0,12,0,3,1
10953,232738,3,0,0,9,1
10954,432896,18,0,0,1,1
10955,307222,0,6,0,2,1
10956,228083,3,0,0,9,1
10959,456126,55,0,7,2,1
10960,325818,0,30,0,2,1
11048,255968,19,14,11,13,1
11068,446821,50,0,7,2,1
11069,176876,0,0,0,14,1
11070,162916,0,5,1,3,1
11090,218776,0,7,0,2,1
11091,148958,0,0,0,2,1
11092,256014,3,4,3,1,1
11093,279265,0,2,0,33,1
11094,246701,0,11,0,3,1
11096,400311,18,0,0,1,1
11097,181531,0,0,0,14,1
11098,460744,82,0,10,9,1
11101,172221,0,0,0,14,1
11102,777376,6,0,1,2,1
11103,242052,0,6,0,2,1
11129,418929,20,0,0,1,1
11130,507362,12,11,8,2,1
11133,758756,6,0,1,2,1
11134,181531,0,0,0,14,1
11135,367596,26,9,4,110,1
11136,144303,0,0,0,2,1
11137,442205,2,14,0,4,1
11139,423591,0,10,0,4,1
11140,148958,0,0,0,2,1
11141,153607,0,0,0,8,1
11150,195496,0,0,0,14,1
11151,256013,4,4,3,1,1
11153,256017,0,0,0,8,1
11155,446861,18,0,0,1,1
11156,176876,0,0,0,14,1
11163,232738,3,0,0,9,1
11164,260623,19,14,11,13,1
11165,148937,21,0,0,2,1
11166,1107870,14,2,2,2,1
11167,260668,4,4,3,1,1
11168,167571,0,5,1,3,1
11169,251355,0,12,0,3,1
11170,432896,18,0,0,1,1
11171,223428,3,0,0,9,1
11172,283920,0,2,0,33,1
11173,144303,0,0,0,2,1
11174,200114,43,3,4,1,1
11175,321183,0,11,0,1,1
11176,511989,58,2,0,1,1
11177,442167,49,0,7,2,1
11178,507332,60,2,0,1,1
11179,237393,3,0,0,9,1
11180,446822,49,0,7,2,1
11181,498022,60,2,0,1,1
11182,344449,13,0,0,8,1
11183,232743,0,0,0,7,1
11184,409620,2,14,0,4,1
11186,344458,0,11,0,1,1
11187,344460,0,9,0,1,1
11188,246701,0,0,0,14,1
11197,251358,4,4,3,1,1
11199,307223,0,0,0,7,1
11201,260662,0,16,0,2,1
11202,228083,3,0,0,9,1
11205,218780,3,0,0,2,1
11206,246660,17,14,11,13,1
11209,344458,0,11,0,1,1
11210,134988,0,0,0,7,1
11211,256010,0,12,0,3,1
11212,274635,1,5,1,3,1
11214,1038055,7,0,1,2,1
11215,148958,0,0,0,2,1
11216,460825,2,14,0,4,1
11224,344458,0,11,0,1,1
11225,279257,42,0,0,1,1
11226,228040,17,14,11,13,1
11227,521326,0,21,0,13,1
11228,283950,3,0,0,2,1
11229,349113,0,11,0,1,1
11231,200151,0,0,0,14,1
11232,498022,60,2,0,1,1
11233,232738,3,0,0,9,1
11234,763411,6,0,1,2,1
11237,786686,6,0,1,2,1
11238,228083,3,0,0,9,1
11239,228083,3,0,0,9,1
11240,242057,0,2,0,1,1
11241,181531,0,0,0,14,1
11242,1084605,7,0,1,2,1
11243,167571,0,5,0,4,1
11244,265323,4,4,3,1,1
11245,260665,0,12,0,3,1
11246,269976,0,0,0,14,1
11248,283941,0,0,0,14,1
11249,437549,2,17,0,2,1
11250,228083,3,0,0,9,1
11251,316505,0,2,0,33,1
11253,158267,0,2,0,1,1
11256,763411,6,0,1,2,1
11257,451515,2,14,0,4,1
11258,344458,0,11,0,1,1
11259,1089260,7,0,1,2,1
11260,330493,0,11,0,1,1
11261,400181,26,9,4,110,1
11262,325792,49,0,7,2,1
11263,470097,49,0,7,2,1
11264,256014,3,4,3,1,1
11265,325838,0,11,0,1,1
11266,325848,0,0,0,2,1
11267,358401,0,32,0,2,1
11269,148949,0,2,0,9,1
11270,256014,3,4,3,1,1
11271,232738,3,0,0,9,1
11272,423543,53,0,7,2,1
11274,702840,48,0,15,2,1
11275,521297,60,2,0,1,1
11278,246658,19,14,11,13,1
11279,218773,3,0,0,9,1
11280,628359,49,0,15,2,1
11282,158266,0,2,0,2,1
11284,428232,13,9,4,2,1
11285,214120,1,5,1,3,1
11287,335128,0,30,0,2,1
11288,237397,0,6,0,2,1
11290,335148,0,11,0,1,1
11292,228083,3,0,0,9,1
11293,153613,0,0,0,2,1
11295,507334,58,2,0,1,1
11298,186192,0,6,0,2,1
11299,288595,0,13,0,2,1
11300,144303,0,0,0,2,1
11321,758756,6,0,1,2,1
11322,167571,0,5,1,3,1
11324,232687,21,18,11,13,1
11325,246652,22,17,11,13,1
11327,437538,0,30,0,2,1
11328,134993,0,0,0,2,1
11329,218777,0,0,7,1,1
11331,260614,23,19,11,13,1
11332,265274,42,8,8,3,1
11333,502679,58,2,0,1,1
11335,232742,0,6,0,2,1
11336,460812,0,31,0,2,1
11339,237397,0,6,0,2,1
11347,251350,13,1,1,5,1
11349,232695,17,14,11,13,1
11350,158268,0,0,0,2,1
11351,283920,0,2,0,33,1
11352,358423,0,11,0,1,1
11353,707493,50,0,15,2,1
11354,172226,0,5,1,3,1
11355,246662,36,9,4,4,1
11356,256013,4,4,3,1,1
11357,321187,0,6,0,2,1
11359,228085,0,8,0,2,1
11360,228085,0,8,0,2,1
11361,237398,0,0,0,7,1
11369,237344,20,17,11,13,1
11377,456148,31,0,0,11,1
11379,279291,1,0,7,1,1
11387,148958,0,0,0,2,1
11388,242053,0,0,0,7,1
11389,195496,0,0,0,14,1
11390,353768,0,11,0,1,1
11391,414274,20,0,0,1,1
11392,269984,0,5,0,1,1
11394,456127,54,0,7,2,1
11395,437551,18,0,0,1,1
11396,1005471,6,0,1,2,1
11397,288600,2,4,3,1,1
11399,139648,0,0,0,2,1
11400,460795,41,0,7,2,1
11402,307218,0,11,0,1,1
11403,293246,0,15,0,4,1
11407,256019,4,0,0,2,1
11408,148958,0,0,0,2,1
11409,772721,6,0,1,2,1
11411,316528,0,11,0,1,1
11412,228087,0,0,7,1,1
11414,335148,0,11,0,1,1
11415,325812,0,36,0,2,1
11417,228088,0,0,0,7,1
11418,307192,0,33,0,5,1
11419,181531,0,0,0,14,1
11420,256013,4,4,3,1,1
11421,446861,9,8,0,2,1
11422,288596,0,0,0,14,1
11424,293244,15,0,3,3,1
11425,432882,0,31,0,2,1
11426,283946,1,0,7,1,1
11427,148958,0,0,0,2,1
11428,255968,19,14,11,13,1
11429,144303,0,0,0,2,1
11430,246583,11,75,45,1,1
11431,302541,20,1,10,3,1
11432,125657,26,0,0,2,1
11437,246660,0,4,0,51,1
11438,349116,7,0,1,1,1
11439,437550,2,14,0,4,1
11442,172221,0,0,0,14,1
11443,507332,60,2,0,1,1
11444,423543,53,0,7,2,1
11445,335148,0,11,0,1,1
11449,367729,0,2,0,14,1
11451,288602,0,6,0,2,1
11454,344458,0,11,0,1,1
11455,656301,37,0,15,2,1
11456,246672,34,5,1,3,1
11457,223435,3,0,0,2,1
11459,237393,3,0,0,9,1
11460,237388,5,4,7,1,1
11461,316508,0,30,0,2,1
11462,1010125,7,0,1,2,1
11463,246702,3,2,0,8,1
11464,228083,3,0,0,9,1
11465,437504,57,0,7,2,1
11466,1052020,7,0,1,2,1
11467,260617,22,17,11,13,1
11468,451433,83,0,10,9,1
11469,325828,14,1,2,5,1
11470,237393,3,0,0,9,1
11472,237393,3,0,0,9,1
11473,619081,0,21,0,13,1
11475,139642,0,0,0,8,1
11476,474747,54,0,7,2,1
11477,218767,0,14,0,4,1
11479,144303,0,0,0,2,1
11480,288592,0,14,0,4,1
11481,744791,6,0,1,2,1
11482,460793,43,0,7,2,1
11484,311844,35,0,3,3,1
11485,451515,2,14,0,4,1
11486,144291,0,0,0,14,1
11487,228083,3,0,0,9,1
11488,274627,9,4,4,1,1
11489,395656,18,0,0,1,1
11490,763411,6,0,1,2,1
11491,460785,51,0,7,2,1
11492,367697,17,0,0,31,1
11493,232738,3,0,0,9,1
11494,749446,6,0,1,2,1
11495,1075295,7,0,1,2,1
11498,265322,3,2,0,8,1
11499,232738,3,0,0,9,1
11500,232742,0,6,0,2,1
11501,283946,7,0,1,1,1
11502,428239,20,0,0,1,1
11503,311853,0,30,0,2,1
11504,521297,60,2,0,1,1
11505,404836,26,9,4,110,1
11506,437550,2,14,0,4,1
11507,423571,2,30,0,2,1
11509,288598,0,0,0,12,1
11510,265323,4,4,3,1,1
11511,204806,0,0,0,14,1
11515,414274,2,17,0,2,1
11516,442205,2,14,0,4,1
11517,200151,0,0,0,14,1
11518,758756,6,0,1,2,1
11519,130317,21,0,0,2,1
11520,256011,0,0,0,14,1
11522,414251,40,1,2,1,1
11524,279296,2,1,0,1,1
11525,158266,0,2,0,2,1
11526,288605,3,0,0,2,1
11527,479447,9,7,0,2,1
11529,246658,19,14,11,13,1
11531,195496,0,0,0,14,1
11533,344458,0,11,0,1,1
11535,242051,8,0,0,1,1
11536,228083,3,0,0,9,1
11537,442204,20,0,0,1,1
11540,465442,49,0,7,2,1
11542,390999,2,17,0,2,1
11543,498052,0,31,0,2,1
11544,335148,0,11,0,1,1
11546,795996,6,0,1,2,1
11548,148958,0,0,0,2,1
11549,251356,0,0,0,14,1
11551,181537,0,6,0,2,1
11552,446820,51,0,7,2,1
11553,777376,6,0,1,2,1
11555,1014780,7,0,1,2,1
11556,228083,3,0,0,9,1
11557,335148,0,11,0,1,1
11558,674851,82,22,18,2,1
11559,432901,0,12,0,2,1
11561,148958,0,0,0,2,1
11562,442204,20,0,0,1,1
11564,148949,0,2,0,9,1
11565,148958,0,0,0,2,1
11573,288600,2,4,3,1,1
11574,148958,0,0,0,2,1
11577,358389,25,0,0,21,1
11579,442202,15,1,2,5,1
11584,358423,0,11,0,1,1
11585,772721,6,0,1,2,1
11587,451503,24,1,2,5,1
11589,437550,2,14,0,4,1
11591,232742,2,0,3,3,1
11592,228048,37,0,3,7,1
11593,479404,52,0,7,2,1
11595,1112409,94,22,18,2,1
11598,344458,0,11,0,1,1
11603,335127,0,31,0,2,1
11611,442156,23,22,11,13,1
11612,256020,3,0,0,2,1
11614,404957,15,4,8,1,1
11615,479433,24,1,2,5,1
11616,423581,16,4,3,1,1
11618,442194,15,1,9,6,1
11619,446860,2,14,0,4,1
11621,279290,0,8,0,2,1
11622,511990,51,0,7,2,1
11631,465468,24,1,2,5,1
11635,218777,0,6,0,2,1
11636,428253,0,0,0,7,1
11637,437549,2,17,0,2,1
11638,223302,11,80,45,2,1
11639,274623,13,4,4,1,1
11640,414267,20,4,3,1,1
11656,423535,23,23,11,13,1
11657,451515,2,14,0,4,1
11658,418931,18,0,0,1,1
11659,344440,0,28,0,2,1
11660,349095,0,28,0,2,1
11662,772721,6,0,1,2,1
11663,665602,60,2,0,1,1
11667,684222,60,2,0,1,1
11668,279290,0,8,0,2,1
11669,339813,0,0,0,2,1
11670,400262,21,23,11,13,1
11672,409572,21,23,11,13,1
11674,404955,17,4,8,1,1
11675,418924,18,4,3,1,1
11676,363063,0,25,0,2,1
11677,1005411,52,0,15,2,1
11678,456164,18,4,3,1,1
11679,465468,24,1,2,5,1
11680,479433,24,1,2,5,1
11681,684219,49,0,15,2,1
11682,330481,15,6,1,2,1
11684,414225,23,23,11,13,1
11685,395645,17,4,8,1,1
11687,349113,0,11,0,1,1
11688,395607,21,23,11,13,1
11690,400260,23,23,11,13,1
11691,288601,1,0,7,1,1
11693,414228,21,22,11,13,1
11694,782031,6,0,1,2,1
11695,432855,46,6,7,1,1
11696,404917,21,23,11,13,1
11697,251358,8,3,0,1,1
11699,409572,21,23,11,13,1
11700,269929,18,19,11,13,1
11701,349113,0,11,0,1,1
11702,1200980,7,0,1,2,1
11703,446850,13,8,8,1,1
11705,279280,4,0,0,16,1
11708,353772,0,6,0,2,1
11709,763411,6,0,1,2,1
11710,651637,60,2,0,1,1
11715,423586,18,0,0,1,1
11716,255966,4,53,1,1,1
11717,437542,20,4,3,1,1
11719,428229,15,1,9,6,1
11720,451515,2,14,0,4,1
11723,302507,21,23,11,13,1
11732,274625,4,0,0,16,1
